id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,simplifiedName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,OG_geodeticDatum,geodeticDatum_translated_to.WGS83,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey.dbpk,collID,recordID,references
202452,OBI,,,PreservedSpecimen,9908edee-99dc-4de2-84bf-18f78f83d210,OBI101738,14977,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,,,,,,,NA,R. L. Hoover,,54,4/20/68,,1968,4,20,111,NA,20-Apr-68,,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,pressed herbarium specimen,NA,,NA,NA,NA,United States,California,Napa,,".25 mi from Pope Valley jctn, E on Chiles & Pope Valley Rd, in field E of service station",,0,NA,38.61737,-122.4237,WGS84,,250,,UCDavis I,,GoogleMaps via BerkeleyMapper,,georef from old CCH cumulative file,NA,NA,NA,NA,NA,,,,preprocessed,4/16/13 0:00,,12,a8658f15-ef18-4018-acce-b3016a49e6e1,https://cch2.org/portal/collections/individual/index.php?occid=202452
202451,OBI,,,PreservedSpecimen,ec36a9b6-e2be-41c0-8e6a-03739c3179c6,OBI101739,14976,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,,,,,,,NA,R. L. Hoover,,19,4/11/68,,1968,4,11,102,NA,11-Apr-68,,In sandy field N of rd; Not common,,Petals yellow,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,pressed herbarium specimen,NA,,NA,NA,NA,United States,California,Napa,,"One block W of hwy 1 on Palm Ave, Marina",,0,NA,36.68435,-121.80524,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,,4/16/13 0:00,,12,ace19b11-3379-47b7-8bb2-b11d60b1d315,https://cch2.org/portal/collections/individual/index.php?occid=202451
2272859,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74258,74258,urn:catalog:CAS:DS:600858,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Wetzel, Cherie L.",,591,3/1/69,,1969,3,1,60,NA,1-Mar-69,,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Alameda,,Niles Canyon and vicinity. East end of sand bag levee.,,0,NA,37.59701,-121.93344,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/13/11 15:15,urn:catalog:CAS:BOT-BC:74258,1,eb7379d3-edb3-405a-b3e9-77e79e237b2c,https://cch2.org/portal/collections/individual/index.php?occid=2272859
5504848,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:684485,684485,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,,,,,,,NA,"Freel, Maeton",,27,5/17/69,,1969,5,17,137,NA,5/17/69,yellow flowers. 3 inches tall . CalState Hayward.,flat grass land,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Alameda,,end of Niles off highway 84,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,6/14/22 10:50,urn:catalog:CAS:BOT-BC:684485,1,74d63142-c7cd-4a03-a5a3-576b9b87fe2a,https://cch2.org/portal/collections/individual/index.php?occid=5504848
5504859,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:684497,684497,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"Kennedy, Edith C.",,29,5/11/69,,1969,5,11,131,NA,11-May-69,Brassicaccase (Cruciferae) Flower yellow. . CalState Hayward.,Grassy hillside. Soil gray.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Alameda,,Walpert Ridge,,0,NA,37.63615,-121.97336,,,NA,,,,,,,213,NA,NA,NA,NA,700.0000000000 ft,,en,,6/15/22 13:13,urn:catalog:CAS:BOT-BC:684497,1,404c68d1-c706-435e-9583-023d4e4a1098,https://cch2.org/portal/collections/individual/index.php?occid=5504859
2290218,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74286,74286,urn:catalog:CAS:BOT:500955,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Kawahara, Saichi",,1153,5/28/69,,1969,5,28,148,NA,28-May-69,,Coastal strand.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Marin,,"East end of Limantour Spit, Drakes Bay.",,0,NA,38.02764,-122.89197,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/16/11 12:10,urn:catalog:CAS:BOT-BC:74286,1,acb62361-0494-4137-9c51-43f983b53de3,https://cch2.org/portal/collections/individual/index.php?occid=2290218
5504844,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:684481,684481,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,,,,,,,NA,"Owens, Jan",,26,7/13/69,,1969,7,13,194,NA,7/13/69,yellow blossom plant 16-18 inches . CalState Hayward.,Dry rich soil,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Marin,,Marshall Petaluma,,0,NA,NA,NA,,,NA,,,,,,,30,NA,NA,NA,NA,100.0000000000 ft,,en,,6/14/22 10:24,urn:catalog:CAS:BOT-BC:684481,1,3e4ddb3a-9a66-451d-a22e-e19cfee69716,https://cch2.org/portal/collections/individual/index.php?occid=5504844
202491,OBI,,,PreservedSpecimen,6e6e430d-e27a-4892-b47a-5ace6fc88433,OBI101785,48701,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,S. Bagley,,s.n.,3/28/69,,1969,3,28,87,NA,28-Mar-69,,on a S facing hill in sandy soil,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,pressed herbarium specimen,NA,,NA,NA,NA,United States,California,San Mateo,,Overlooking the San Francisco Game Refuge,,0,NA,NA,NA,,,NA,,,,,,,145,NA,NA,NA,NA,475ft.,,,17Marquezsr,4/16/13 0:00,,12,e36547fb-7b8c-4490-860e-e547cd26121c,https://cch2.org/portal/collections/individual/index.php?occid=202491
5504860,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:684498,684498,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"Vais, Christopher L.",,17,4/15/70,,1970,4,15,105,NA,4/15/70,"Purple fading to white, 2-3 feet tall. . CalState Hayward.","0 degree slope, Serpentine, open, west facing direct light, Iceplant border.",,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Alameda,,CBRH Property,,0,NA,NA,NA,,,NA,,,,,,,122,NA,NA,NA,NA,400.0000000000 ft,,en,,6/15/22 13:18,urn:catalog:CAS:BOT-BC:684498,1,1b60d974-da11-4814-817e-97aea7d0694e,https://cch2.org/portal/collections/individual/index.php?occid=5504860
5504865,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:684504,684504,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"Blankinship, Tom",,84,5/20/70,,1970,5,20,140,NA,5/20/70,Brassicacae family. . CalState Hayward.,"Roadside, open sunlight, rocky soil with grasses, Silybum.",,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Alameda,,"Washington Blvd., Fremont.",,0,NA,37.53143,-121.93933,,,NA,,,,,,,15,NA,NA,NA,NA,50.0000000000 ft,,en,,6/15/22 13:43,urn:catalog:CAS:BOT-BC:684504,1,6e037831-f11b-4acf-b4db-941c8d3d7b4f,https://cch2.org/portal/collections/individual/index.php?occid=5504865
5504852,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:684489,684489,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"Oliver, John",,3,4/12/70,,1970,4,12,102,NA,4/12/70,Cruciferae. Biennial herb. Blue flowers. . CalState Hayward.,disturbed beach parking lot; soil: sandy; weather: sunny,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Marin,,Stinson Beach,,0,NA,37.9004,-122.65133,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,6/14/22 11:15,urn:catalog:CAS:BOT-BC:684489,1,68b8b2a9-a582-4753-9d2f-7d1767d8d4e5,https://cch2.org/portal/collections/individual/index.php?occid=5504852
5504853,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:684490,684490,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"Rodrigues, Bob",,13,4/19/70,,1970,4,19,109,NA,19-Apr-70,White flowers with purple veins. Plant 1-3 feet tall. . CalState Hayward. Located 2 miles north of Olema. .,open grassy field; sandy soil.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Marin,,Olema Marsh,,0,NA,38.05675,-122.81299,,,NA,,,,,,,6,NA,NA,NA,NA,20.0000000000 ft,,en,,6/14/22 11:19,urn:catalog:CAS:BOT-BC:684490,1,abd76545-e642-4cc4-87ef-eccf95c8914a,https://cch2.org/portal/collections/individual/index.php?occid=5504853
2403101,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74287,74287,urn:catalog:CAS:BOT:526694,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Emmel, John F.",,275,5/14/70,,1970,5,14,134,NA,14-May-70,Food of Euchloe ausonides.,Along cliff edge.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Marin,,"Between Yellow Bluff and Cavallo Point, south southeast of Sausalito.",,0,NA,37.83456,-122.47351,,,NA,,,,,,,30,NA,NA,NA,NA,100.0000000000 ft,,en,,5/16/11 12:14,urn:catalog:CAS:BOT-BC:74287,1,d64149cc-b4f4-4098-9a6a-8e9456f36b28,https://cch2.org/portal/collections/individual/index.php?occid=2403101
2452819,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74300,74300,urn:catalog:CAS:BOT:592413,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Twisselmann, Ernest C.",,16684,6/11/70,,1970,6,11,162,NA,"June 11, 1970.",Common weed.,In dense river-bank growth. Coastal plain.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Monterey,,"Salinas River, ca. 1 mile above its mouth.",,0,NA,NA,NA,,,NA,,,,,,,6,NA,NA,NA,NA,20.0000000000 ft,,en,,5/16/11 13:30,urn:catalog:CAS:BOT-BC:74300,1,2e779e4a-8153-44a4-b766-e99875f7f433,https://cch2.org/portal/collections/individual/index.php?occid=2452819
202476,OBI,,,PreservedSpecimen,d9cb9cfe-1536-4e5b-990a-5b72f77d8fbb,OBI101772,27163,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Laura Wells,,8,2/1/70,,1970,2,1,32,NA,1-Feb-70,,In open sunlight and sandy soil,,"About 12"" high, 4 petalled, with purple or white fls",NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,pressed herbarium specimen,NA,,NA,NA,NA,United States,California,San Mateo,,Half Moon Bay about 14 mi W of San Mateo,,0,NA,37.46362,-122.42975,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,,4/16/13 0:00,,12,1aa76f1a-2103-43c9-a465-94aecbc3bf42,https://cch2.org/portal/collections/individual/index.php?occid=202476
5569854,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:685182,685182,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"Lewis, Lynn",,48,5/10/70,,1970,5,10,130,NA,"10 May, 1970",3 feet tall. Flowers yellow with purple veins. . CalState Hayward. Associated with other crucifers. .,"Direct sunlight, coastal.",,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,San Mateo,,Half Moon Bay,,0,NA,37.46362,-122.42975,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,6/27/22 10:20,urn:catalog:CAS:BOT-BC:685182,1,3189e7d8-9c6a-4011-b4db-8e60a6272961,https://cch2.org/portal/collections/individual/index.php?occid=5569854
5504866,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:684505,684505,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"Erickson, Randy",,51,5/17/71,,1971,5,17,137,NA,5/17/71,"Cruciferae family. Height: 1 m. Flower color purple or white mixed. . CalState Hayward. Associated flora: Malva, Convolvulus Silybum. .","In exposed area very ""weedy"". Clay type soil. Slope: 0.",,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Alameda,,"Dollar Ct and Harder Road, Hawyard",,0,NA,37.65082,-122.06834,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,6/15/22 13:48,urn:catalog:CAS:BOT-BC:684505,1,d3a37b3c-a8d1-4703-8a2d-1ca41ef47d59,https://cch2.org/portal/collections/individual/index.php?occid=5504866
5697344,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:684496,684496,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"Guest, Catherine",,40,4/11/71,,1971,4,11,101,NA,11-Apr-71,Many stems 5-7 decimeters tall; petals purple with dark purple veins. . CalState Hayward. .,"Exposed, west facing slope.",,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Santa Clara,,"Atrascedero Road, Los Altos Hills",,0,NA,37.39375,-122.15587,,,NA,,,,,,,122,NA,NA,NA,NA,400.0000000000 ft,,en,,12/9/22 13:39,urn:catalog:CAS:BOT-BC:684496,1,38d72263-14e6-4df0-a870-52f2cae68684,https://cch2.org/portal/collections/individual/index.php?occid=5697344
5569852,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:685180,685180,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"Gigliati, Lou",,57,8/18/72,,1972,8,18,231,NA,8/18/72,Height: 1.5 feet tall. . CalState Hayward. .,"25 miles south of Half Moon Bay. Sea level. Rich soil, full sun.",,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,San Mateo,,Ana Nueva State Park,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,6/27/22 10:12,urn:catalog:CAS:BOT-BC:685180,1,38b805f9-2aa9-4467-9734-819e819ce59e,https://cch2.org/portal/collections/individual/index.php?occid=5569852
5569853,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:685181,685181,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"Rusley, Eleanor",,95,8/18/72,,1972,8,18,231,NA,8/18/72,"Height up to 18 inches. Lvs large, parted to diveded. Fls cymose, white. . CalState Hayward. .",Sand dunes and edge of a field. Full sun.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,San Mateo,,Ana Nuevo Pt,,0,NA,37.12545,-122.32609,,,NA,,,,,,,5,NA,NA,NA,NA,15.0000000000 ft,,en,,6/27/22 10:16,urn:catalog:CAS:BOT-BC:685181,1,c5df57e4-f1ad-4862-a381-d2ed35e1eb5e,https://cch2.org/portal/collections/individual/index.php?occid=5569853
5504868,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:684507,684507,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"Hoppes, Bill",,25,5/12/73,,1973,5,12,132,NA,12-May-73,"Tall forb 36 inches tall, highly branched Inflorences quite adbundant, blue and pink mixture. . CalState Hayward. . .","Growing in Avena Bromus, Lolium grassland in level area.",,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Alameda,,Coyote Hills Regional Park,,0,NA,37.55184,-122.09995,,,NA,,,,,,,30,NA,NA,NA,NA,100.0000000000 ft,,en,,6/15/22 13:57,urn:catalog:CAS:BOT-BC:684507,1,fbbffd8b-fe5f-4974-988f-fdb570dae944,https://cch2.org/portal/collections/individual/index.php?occid=5504868
3425410,UCJEPS,VASC,,PreservedSpecimen,8b153751-e699-4ab9-9f2b-3fa81664ca1d,JEPS78175,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Gary W. Zamzow,,124,1/26/73,,1973,1,26,26,NA,Jan 26 1973,,"soil loam, moist",,fls. purple to pink,NA,NA,NA,NA,NA,,,NA,NA,,Flowering/Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Contra Costa,,300 m. s. of Central Ave. overpass & 100 m. w. of Hoffman Blvd. Richmond (landfill at edge of Bay),,0,NA,37.898448,-122.313558,NAD27,yes,174,,,,"Terrain Navigator Pro 1:24,000",,,NA,NA,NA,NA,NA,,,,,11/3/21 16:26,JEPS78175,46,6bc93f61-89d9-46c5-9f22-aac5132e6e6d,https://cch2.org/portal/collections/individual/index.php?occid=3425410
2457183,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74340,74340,urn:catalog:CAS:DS:736925,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Hemphill, Fred",,642,3/9/73,,1973,3,9,68,NA,9-Mar-73,,Chapparal area. Area burned in 1970. Light burn area.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,San Mateo,,San Carlos. North of Malabar Road and Melendy Drive.,,0,NA,37.49378508,-122.2790923,,,NA,"37∞29'38""N, 122∞16'41""W",,,,,,183,207,NA,NA,NA,600.0000000000-680.0000000000 ft,,en,,5/16/11 16:02,urn:catalog:CAS:BOT-BC:74340,1,bc0efaea-a766-435a-adcd-1857f0bbae98,https://cch2.org/portal/collections/individual/index.php?occid=2457183
2406880,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74339,74339,urn:catalog:CAS:DS:677334,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Pitelka, Lous F.",,s.n.,4/30/73,,1973,4,30,120,NA,30-Apr-73,Widespread.,"Dominant species include Lupinus arboreus, Baccharis pilularis, Eriophyllum staechadifolium, and Raphanus sativus. Sandy loam soil.",,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,San Mateo,,"Bolsa Point, about 1 mile north of Pigeon Point and about 39 miles south of San Francisco.",,0,NA,37.19693,-122.40246,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/16/11 16:00,urn:catalog:CAS:BOT-BC:74339,1,a02a5a65-2e1b-40d8-918a-03f3b31f32f7,https://cch2.org/portal/collections/individual/index.php?occid=2406880
